CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AOA_READING_MEAN	ENGLISH_AOA_WRITING_MEAN	ENGLISH_AOA_READING_UNTRAINED_GPT_SCORE	ENGLISH_AOA_WRITING_UNTRAINED_GPT_SCORE	ENGLISH_AOA_UNTRAINED_GPT_SCORE	ENGLISH_AOA_READING_TRAINED_GPT_SCORE	ENGLISH_AOA_WRITING_TRAINED_GPT_SCORE	ENGLISH_AOA_TRAINED_GPT_SCORE	LINE_IN_SOURCE
658	RAIN (PRECIPITATION)	rain	4.873799725651578	5.312283737024222	5.2	5.5	3.5	4.6	5	3.9	351
659	REED	reed	8.019395134779751	9.012820512820513	8.5	8.5	7.5	8.1	8.2	8	4649
66	KNEEL	kneel	6.955882352941177	8.274193548387096	7.5	8.5	5.5	7	7.1	6.5	3884
660	REEF	reef	8.094135802469136	8.76643598615917	9.2	9.5	8.5	9.5	9.7	9	3612
661	RELIGION	religion	8.217291255752794	8.877812500000001	10.5	11.5	8.5	8.1	8.5	7.9	3682
662	BATTERY	battery	6.609375	7.414285714285715	7.5	8.5	6.5	6.5	6.7	6	4400
663	BAY	bay	8.1	8.529411764705882	7.5	7.5	5.5	7	7.1	6.9	2176
664	RESIN	pitch	7.7368421052631575	8.073753462603879	8.5	8.5	5.5	7.1	7.4	7	2216
665	BEE	bee	5.7754820936639115	6.3657407407407405	6.2	6.5	4.5	5.1	5.2	4.9	894
666	RIVER	river	5.719381688466112	6.224444444444445	6.5	7.5	5.2	6.1	6.2	6	459
667	ROAD	road	4.974489795918367	5.550173010380623	6.2	6.5	4.5	5.1	5.2	4.9	582
668	ROCK	rock	6.389417360285375	7.13916015625	6.2	6.5	3.5	5.1	5.2	4.9	423
669	RODENT	rodent	8.019896193771627	8.428571428571429	9.5	10.5	8.5	9.1	9.4	9	6104
670	ROOT	root	6.477502295684114	7.521632653061225	7.5	8.5	5.5	7	7.1	6.9	2541
671	SAND	sand	5.758064516129032	6.783203125	5.2	6.5	3.5	4.5	5	4	755
672	EARLY	early	5.91064453125	6.2776816608996535	6.5	7.5	3.5	6	6.1	5.9	470
673	SCHOOL	school	5.534979423868314	5.921280276816609	5.5	6.5	5	4	4	4	126
674	MOUTH	mouth	5.8446180555555545	6.186111111111111	5.2	5.5	2.5	4.6	5	3.9	473
675	FAECES (EXCREMENT)	feces	7.472222222222222	8.473684210526315	11.5	11.5	8.5	8.5	9	8	10862
677	AXE	axe	7.916666666666667	7.916955017301039	7.5	7.5	5.5	6.9	7	6.5	1736
678	BEARD	beard	6.582179930795848	7.094285714285714	7.5	9.5	5.5	6.5	7	5.9	1252
679	BRIGHT	bright	7.357142857142857	7.215102040816326	6.5	7.5	3.5	5.5	6	5	290
68	TATTOO	tattoo	7.038088642659279	7.9332675871137415	13.5	12.5	10.5	9.1	9.7	8.9	3942
680	BREAK (DESTROY OR GET DESTROYED)	break	6.951388888888889	7.737268518518517	6.5	7.5	3.5	5.5	6	5	821
681	DESTROY	destroy	7.390625	7.606867283950617	8.5	8.5	5.8	7.1	7.4	7	2336
682	SIDE	side	6.008323424494649	6.193287037037037	6.5	7.2	3.5	5.5	6	5	311
683	PERSON	person	5.632580261593341	6.611111111111112	5.5	6.5	3.5	5.1	5.2	4.9	601
684	OWN	own	6.318668252080856	6.9951171875	6.5	7.5	4.5	6.1	6.2	5.9	226
685	DECIDE	decide	7.4638671875	8.145328719723183	7.5	9.5	6.5	7.1	7.5	7	1413
686	EASY	easy	6.0606060606060606	6.520833333333333	6.5	6.5	4.5	5.1	5.2	4.9	602
687	NOTHING	nothing	6.1396484375	7.009182736455464	6.5	7.5	3.5	5.4	5.7	4.9	256
688	LUNG	lung	6.6826171875	7.439404432132965	7.5	7.5	5.2	7.1	7.2	7	7503
689	BETWEEN	between	6.9338235294117645	7.641632653061224	6.5	7.5	4.5	6.1	6.4	6	700
690	BOTTOM	bottom	6.03114186851211	6.709104938271604	5.2	6.5	3.5	5.1	5.3	4.9	870
691	SEASON	season	7.333984375	7.291897506925208	7.5	8.5	5.5	6.1	6.2	6	1257
692	BRING	bring	6.0938888888888885	6.271836734693878	5.2	6.5	3.5	5.5	6	5	396
693	FROM	from	5.3203125	5.7759183673469385	5.2	6.5	3.5	5	5.1	4.9	47
694	GET	get	5.786111111111111	5.66943359375	5.2	5.2	2.5	4	4	4	57
695	GO	go	5.1024930747922435	5.109640831758034	4.5	5	2.5	4.1	4.2	3.9	60
696	STIR	stir	7.0244140625	7.092592592592593	6.5	6.5	3.5	6.1	6.2	5.9	2717
698	WISE	wise	7.18701171875	7.845714285714286	8.5	8.5	6.5	7.1	7.3	7	858
699	SAD	sad	4.7164461247637055	4.883379247015611	5.2	5	3.5	4.1	4.2	3.9	265
7	GATHER	gather	7.875	8.347222222222221	7.2	8.5	5.2	7	7.2	6.9	1017
700	CARRY	carry	6.692837465564739	7.060262965668372	5.8	6.5	3.5	5.1	5.3	4.9	722
701	SLOW	slow	5.748263888888888	6.009444444444444	6.5	6.5	3.5	5.1	5.2	4.9	760
702	CATCH	catch	7.102853745541022	8.466666666666667	5.2	6.5	3.5	5.1	5.2	4.9	309
703	SOON	soon	8.339285714285714	7.909090909090909	5.2	6.5	3.5	5.1	5.2	4.9	151
704	CLEAN	clean	6.396449704142013	7.139714625445898	5.2	6.5	3.5	4.4	4.6	3.9	449
705	GO UP (ASCEND)	mount	7.4693206720233745	8.573753462603879	7.5	8.5	6.5	8	8.1	8	2117
706	DARK	dark	4.756242568370987	5.400713436385256	5.2	6.5	3.5	4.1	4.2	3.9	255
707	REMEMBER	remember	6.009515570934256	6.818367346938776	7.5	8.5	4.5	6.1	6.4	5.9	301
708	SHINE	shine	6.902777777777778	7.7368421052631575	6.5	7.5	4.5	5.5	6	5	871
709	TEACH	teach	5.771428571428571	6.324324324324325	6.5	7.5	4.5	5.1	5.2	4.9	828
710	WHEEL	wheel	5.319444444444444	5.894813732651571	5.2	6.5	3.5	5.1	5.3	4.9	1784
711	TALL	tall	5.903846153846154	5.898022892819979	5.2	6.5	3.5	5	5.1	4.9	369
712	RICH	rich	7.4958677685950414	8.485714285714286	7.5	7.5	5.2	6.1	6.2	5.9	1192
713	STEAL	steal	6.858974358974359	7.371794871794871	7.5	8.5	5.5	6.4	6.7	6	2054
714	SEED	seed	6.359999999999999	6.921052631578948	5.5	6.5	4.5	5.1	5.2	4.9	519
715	SHOUT	shout	6.0378086419753085	6.7631578947368425	6.5	6.5	4.5	5.4	5.7	4.9	613
716	GROAN	groan	10.058823529411764	10.08108108108108	8.5	9.5	6.5	8.1	8.5	8	2970
717	SWEET	sweet	4.7002743484224965	5.541015625	5.2	7.5	3.5	5.1	5.2	4.9	257
718	PAY	pay	6.554178145087236	7.324826989619377	6.5	6.5	4.5	6.1	6.2	5.9	1008
719	FIND	find	6.222222222222222	6.2177734375	5.2	6.2	3.5	5	5	5	119
72	CLAW	claw	6.308532778355879	7.237832874196512	6.5	7.2	5.2	6.1	6.2	6	2897
720	GOOD LUCK	luck	6.533950617283951	7.25	6.5	6.5	5.2	5.5	6	5	492
721	LOW	low	5.3544536271809	5.726326742976067	5.5	6.5	4.5	5.1	5.2	4.9	971
722	ATTACK	attack	7.005113221329437	7.708102493074792	7.5	8.5	5.2	7.1	7.4	7	1866
723	PLACE (POSITION)	place	6.786938775510204	7.069636678200692	6.5	7.2	4.5	5.1	5.2	4.9	185
724	READ	read	5.7024	6.091796875	5.5	6.5	5	5	5	4.9	244
726	WHILE	while	6.795415224913495	7.089481373265158	7.5	7.5	4.5	6.5	7	6	150
727	WHICH	which	6.712121212121212	7.734375	6.5	7.5	4.5	6.1	6.4	6	224
728	FIRST	first	5.404	6.10107421875	5.2	6.5	3.5	5	5.1	4.9	99
729	DAWN	dawn	7.274104683195593	8.212653061224492	8.5	8.5	5.5	7.1	7.3	7	1273
73	BEAK	beak	6.816734693877551	6.923673469387755	6.5	6.5	5.2	6.1	6.4	6	1712
730	SNAKE	snake	6.57666015625	6.960207612456748	6.2	6.5	4.5	5.1	5.3	4.9	910
731	BEVERAGE	beverage	7.858024691358025	8.95138888888889	9.5	10.5	7.5	8.5	8.9	8	6056
732	YOUR (SINGULAR)	your	5.399408284023669	5.6962890625	5.2	6.5	3.5	5.1	5.2	4.9	34
733	EARN	earn	8.208333333333334	8.04054054054054	8.5	8.5	6.5	7.1	7.3	7	2485
734	MAKE	make	5.759871441689623	6.624897959183674	5.2	6.5	3.5	5.1	5.2	4.9	77
735	OWL	owl	6.830357142857143	7.370064279155188	6.5	6.5	4.5	5.5	5.5	5	555
736	YARD	yard	6.087695133149679	6.83044982698962	6.5	6.5	4.5	5.1	5.2	4.9	800
737	LIGHT (IGNITE)	ignite	10.175675675675675	10.210526315789474	11.5	11.5	10.5	10	10.5	9.9	7001
738	THING	thing	6.564897959183673	7.228571428571429	5.2	6.5	3.5	5.1	5.2	4.9	176
739	FEED	feed	6.303030303030303	6.694444444444445	5.2	6.5	2.5	5.1	5.3	4.9	1013
74	PUPPY	puppy	4.917769376181474	5.29455017301038	5.2	6.5	3.5	4.6	5	3.9	655
740	SHIP	ship	6.3125	6.6913580246913575	6.2	6.5	4.5	5.5	5.5	5	679
741	DRIVE	drive	6.215400624349636	6.707777777777778	6.5	7.5	4.5	6.1	6.2	5.9	1186
742	END (OF SPACE)	end	6.275887573964496	6.3711072664359865	5.2	6.5	3.5	5	5.1	4.9	252
744	EGG	egg	4.788888888888889	4.690828402366863	5.2	5	2.5	4.4	4.7	3.9	291
745	SHELF	shelf	7.288888888888889	7.97900390625	6.5	7.2	4.5	6.1	6.2	5.9	1382
746	SHOP	shop	5.6243496357960465	6.904081632653061	6.5	6.5	4.5	5.1	5.2	4.9	785
747	BICYCLE	bicycle	5.90625	6.647160664819944	6.5	7.5	5.5	6.1	6.5	5.9	1594
748	SOW SEEDS	sow	7.4618916437098255	8.081632653061225	10.5	9.5	7.5	10	10.2	9.9	3809
749	ENTER	enter	6.647382920110193	7.417142857142858	7.2	8.5	4.5	6.1	6.2	6	2141
75	DISGRACE	disgrace	8.681094182825484	9.491234477720964	10.5	10.5	8.5	10	10.2	9.9	4586
750	DROP	drop	5.710798816568047	5.786938775510204	5.2	6.5	3.5	5	5	4	988
751	SHRUB	shrub	8.486842105263158	9.215120525931336	8.5	8.5	6.5	8.5	9	8	6333
752	STORE	store	6.026666666666667	6.208979591836734	6.5	6.5	4.5	5.1	5.2	4.9	558
753	PUPIL (STUDENT)	pupil	7.211428571428572	7.450484764542936	7.5	8.5	6.5	8.1	8.4	8	4983
754	HURRY	hurry	7.013674197384066	7.607421875	6.5	7.5	4.5	5.1	5.4	5	744
755	DENY	deny	8.51388888888889	9.397058823529411	9.5	9.5	6.5	8.5	9	8	4544
756	DEPEND	depend	8.394736842105264	9.067567567567568	8.5	9.5	6.5	8.1	8.5	8	4622
757	BUTTON	button	6.111428571428571	6.985025566106647	5.5	6.5	3.5	5.1	5.3	4.9	867
759	SILVER	silver	6.8788580246913575	7.520833333333333	7.5	8.5	5.5	6.1	6.2	6	1245
760	KNOT	knot	6.623082542001461	7.697368421052632	8.5	8.5	6.5	6.4	6.7	5.9	2544
761	COVER	cover	6.20544982698962	7.0065586419753085	5.2	6.5	3.5	5.1	5.3	4.9	884
762	OUTSIDE	outside	5.460219478737997	5.979785969084423	5.5	7.5	3.5	4.1	4.2	3.9	238
763	SKIN	skin	5.597502972651606	5.8232323232323235	5.2	6.5	3.5	4.5	5	4	710
764	SUIT	suit	9.59375	10.029411764705882	7.5	8.5	5.5	7	7.1	6.9	1028
765	MOVE	move	6.4084423305588585	6.9805363321799305	5.2	6.5	3.5	5.1	5.2	4.9	494
768	LUNCH	lunch	4.566587395957193	5.185555555555555	6.5	6.5	4.5	4.5	5	4	367
769	ROOF	roof	6.764705882352941	7.458333333333333	6.5	6.5	4.5	5.5	6	5	918
770	EARRING	earring	8.228571428571428	8.722222222222221	8.5	8.5	6.5	6	6.5	5	6135
771	HAT	hat	4.585069444444444	5.353888888888889	5.2	5	3.5	4.1	4.2	3.9	225
772	BELT	belt	5.222684703433923	6.32258064516129	5.5	6.5	4.5	5.4	5.7	4.9	2088
773	HAVE	have	4.953333333333333	5.865013774104684	5.2	6	2.5	5.1	5.2	4.9	35
774	CABBAGE	cabbage	6.0661764705882355	7.034722222222222	8.5	8.5	5.5	7.2	7.7	7	1891
775	TRUMPET	trumpet	7.581314878892734	7.977237654320987	7.5	7.5	5.2	7.1	7.4	7	2055
777	FLUTE	flute	7.9684375	8.8396875	8.5	8.5	6.5	7.1	7.3	7	2783
778	SMOKE (EXHAUST)	smoke	6.6	7.214285714285714	6.5	7.5	4.5	5.5	6	5	1236
779	PART	part	6.290322580645161	6.764273356401384	6.5	7	4.5	5.5	5.5	5	393
78	THAT	that	6.758620689655173	6.566530612244898	5.2	5.2	2.5	5.1	5.2	4.9	11
780	OUR	our	4.826183431952662	5.616666666666666	5.2	6.5	3.5	5.1	5.2	4.9	78
782	DEFEAT	defeat	8.512820512820513	9.871794871794872	9.5	9.5	7.5	7.7	8	7.5	2309
783	VICTORY	victory	8.427021696252467	9.2	8.5	9.5	7.5	7.1	7.3	7	2232
784	SNOW	snow	5.444444444444445	5.733131487889274	5.2	6.5	3.5	4.5	5	4	147
785	STRONG	strong	6.191608996539792	6.522853185595568	6.5	7.5	4.5	5.5	6	5	357
787	SAIL	sail	5.922040816326531	6.766203703703703	6.5	7.5	5.5	6.1	6.2	6	1285
788	SOAP	soap	4.587791495198903	4.835180055401662	5.2	6.5	3.5	4.6	5	3.9	1445
789	PEOPLE	people	5.433035714285714	6.020328719723183	6.5	7.5	3.5	5.1	5.2	4.9	97
79	WASTE	waste	6.3686868686868685	7.111020408163266	8.5	8.5	5.2	7	7.1	6.9	1798
790	READY	ready	5.48734693877551	6.099722991689751	6.5	6.5	3.5	5.1	5.2	4.9	197
791	STRANGER	stranger	6.708116545265348	7.029411764705882	8.5	9.5	5.5	7	7.1	6.9	2186
794	PEN	pen	6.166666666666667	6.25244140625	5.2	5	4.5	5	5	5	1241
795	TROUT	trout	8.971428571428572	9.026315789473685	8.5	9.5	7.5	8.4	8.7	8	3380
796	NIPPLE	nipple	8.303888888888888	8.11461937716263	8.5	8.5	3.5	8.1	8.5	7.9	6674
798	JAW	jaw	7.566587395957194	7.994809688581315	6.5	7.5	5.2	6.7	6.9	6.5	3000
799	WRIST	wrist	6.957142857142857	7.472972972972973	7.5	8.5	5.5	7.1	7.3	6.9	3641
8	CURSE	curse	8.772727272727273	9.228571428571428	9.5	9.5	7.5	7.5	8	7	3520
80	DOORPOST	doorpost	8.52118334550767	9.194444444444445	9.5	10.5	8.5	9.5	10	9	7706
801	RIB	rib	7.4164370982552805	7.888888888888889	6.5	6.5	5	6.1	6.2	6	4816
803	ANKLE	ankle	7.23828125	7.377959183673468	7.2	7.5	5.2	6.9	7.1	6.5	3824
804	WOMB	womb	9.117604090577064	9.881578947368421	10.5	10.5	5.2	9	9.2	8.9	5818
805	SPINE	spine	9.347222222222221	9.763157894736842	8.5	8.5	6.5	7.1	7.2	7	3515
806	BLANKET	blanket	5.943519619500594	6.092592592592593	4.5	6.5	3.5	4.6	5	3.9	908
807	SKILLED	skilled	7.519044321329641	8.349525200876553	10.5	10.5	8.5	9	9.2	8.9	4639
808	DRIP (FALL IN GLOBULES)	drip	8.4	8.867647058823529	5.2	6.5	4.5	5.5	6	5	1457
809	TROUSERS	trousers	7.257617728531856	8.789473684210526	6.5	7.5	4.5	8.5	9	8	4961
810	LOCUST	locust	8.763157894736842	9.618421052631579	10.5	11.5	8.5	10	10.5	9.9	5067
811	SOUL	soul	7.852941176470588	8.45945945945946	9.5	10.5	6.5	8.1	8.4	8	2149
812	SLAVE	slave	7.993441358024692	9.228191000918272	10.5	10.5	8.5	8.1	8.4	7.9	2669
813	DO	do	5.4375	5.265432098765432	5.2	5	2.5	4	4	4	39
815	GOVERNMENT	government	8.636363636363637	8.95945945945946	11.5	11.5	8.5	9	9.2	8.9	1615
816	HALF	half	6.431034482758621	6.413494809688581	6.5	7.5	4.5	5.5	5.5	5	695
817	THEY	they	6.010555555555555	6.356401384083045	5.2	6.5	3.5	4	4	4	19
818	WILLOW	willow	7.513513513513513	8.486486486486486	9.5	9.5	7.5	8.1	8.5	8	2287
819	STOMACH	stomach	6.084444444444444	7.10376492194674	6.5	8.5	4.5	6.4	6.7	6	1278
82	ANGER	anger	6.943808532778355	7.650596877869605	7.5	8.5	4.5	6	6	5	921
820	LAMB	lamb	5.333792470156106	5.709795918367347	6.5	6.5	3.5	6.1	6.3	5.9	1732
823	SORCERER	wizard	8.23611111111111	8.916666666666666	7.5	8.5	7.5	7	7.2	6.9	1833
824	WITCH	witch	7.529411764705882	8.114285714285714	7.5	7.5	6.5	6.1	6.3	5.9	486
825	AWAKE	awaken	7.429752066115703	7.951003086419752	9.5	9.5	6.5	8.1	8.5	8	4885
827	ROLL	roll	5.4091796875	6.083103764921947	5.8	6.5	3.5	5.5	6	5	616
828	RACCOON	raccoon	6.983333333333333	7.491898148148149	7.5	9.5	6.5	7.1	7.5	7	1640
83	FORBID	forbid	10.071428571428571	10.779411764705882	9.5	10.5	6.5	8.5	9	8	8513
830	SOOT	soot	8.911764705882353	9.720588235294118	9.5	9.5	7.5	8.5	9	8	3506
831	BASE	base	8.014705882352942	8.428571428571429	7.5	7.5	5.2	7	7.1	6.9	1636
832	BEAN	bean	6.0285714285714285	6.5675675675675675	5.2	6.5	3.5	5.1	5.2	4.9	1731
834	BUTTOCKS	buttocks	8.7	9.710526315789474	8.5	9.5	5.5	8.5	9	8	6226
835	CHAPTER	chapter	6.9399999999999995	7.777315296566077	9.5	9.5	7.5	7.1	7.3	7	1094
836	SCREWDRIVER	screwdriver	8.163966049382715	9.36111111111111	8.5	8.5	5.5	7.5	7.9	7	5997
837	BLUE	blue	4.982758620689655	5.435483870967742	4.5	5.5	3.5	4	4	4	193
838	REMAINS	remains	8.019723865877712	8.79016620498615	9.5	10.5	7.5	8.7	9	8.5	5508
84	JUST	just	6.911550468262226	6.633308984660337	5.2	6.5	4.5	6.1	6.2	5.9	45
842	LIQUOR	liquor	8.831428571428573	9.414858645627877	12.5	12.5	8.5	11	11.3	10.9	8416
843	SPIDER	spider	5.488980716253444	6.810553633217993	5.2	6.5	4.5	5	5	4	808
844	KIND (THING)	sort	7.644896193771626	8.145328719723183	7.5	7.5	5.5	7	7.1	6.9	1039
845	MURDER	murder	8.331371191135736	9.716216216216216	11.5	11.5	8.5	8.1	8.5	8	8910
846	TIGER	tiger	7.32	7.3852040816326525	6.2	6.5	4.5	5.1	5.4	4.9	860
847	THIRSTY	thirsty	5.544589774078478	6.557752341311134	6.5	7.5	3.5	5.4	5.7	4.9	2184
848	THIRST	thirst	6.561728395061729	7.126385041551248	7.5	8.5	3.5	6	6.1	5	6001
849	SPRING (OF WATER)	fountain	8.464897959183673	9.852941176470589	8.5	9.5	6.5	7	7.2	6.9	1980
850	SQUARE	square	5.513674197384066	6.034602076124568	6.5	6.5	5	5.5	5.5	5	855
851	STABLE	stall	7.561634349030472	8.210526315789474	7.5	8.5	5.5	7.5	7.9	7	3940
852	PRIEST	priest	8.024221453287197	8.221450617283951	10.5	10.5	7.5	7.5	7.9	7	4162
853	ALTAR	altar	7.572543617998164	7.908950617283951	11.5	11.5	9.5	9	9.3	8.9	4167
854	KETTLE	kettle	7.8	8.75	6.5	7.5	5.5	8	8.2	7.7	4569
855	SEIZE	grab	7.407847800237811	7.851239669421487	5.2	6.5	3.5	5.5	6	5	938
857	STONE	stone	5.962577160493827	6.614265927977839	6.5	6.5	4.5	5.5	6	5	845
858	STORM	storm	6.59033203125	7.143598615916955	7.2	7.5	4.5	5.4	5.7	5	794
859	STOVE	stove	6.513774104683195	6.667438271604938	6.5	7.5	4.5	6	6.1	5	2251
860	CAUSE	cause	7.2265625	8.082040816326531	8.5	9.5	6.5	7.1	7.3	7	1204
861	JUDGE	judge	8.466033601168736	9.35897435897436	8.5	9.5	7.5	7.1	7.5	7	2029
862	SUGAR	sugar	5.189655172413793	5.849862258953168	6.5	7.5	4.5	5.1	5.2	4.9	804
863	EDGE	edge	7.542857142857143	8.661764705882353	7.5	8.5	5.2	7	7.1	6.9	857
864	PUMPKIN	pumpkin	6.76708984375	7.478373702422145	6.5	6.5	4.5	5.1	5.3	4.9	458
865	FAME	fame	8.234375	8.838235294117647	9.5	9.5	8.5	7.1	7.2	7	2576
866	WIN	win	5.66	6.189655172413793	6.5	6.5	4.5	5.1	5.2	4.9	518
867	GLOVE	glove	5.568163265306123	6.093864134404675	6.5	6.5	4.5	5.5	6	5	2521
868	BANANA	banana	6.25	5.846938775510204	5.2	6.5	3.5	5.1	5.2	4.9	844
869	BLADE	blade	6.908950617283951	7.880401234567902	8.5	8.5	6.5	7.1	7.3	7	2740
870	BREATH	breath	5.906347554630594	7	6.5	8.5	4.5	6.1	6.4	6	509
871	RATTLESNAKE	rattlesnake	9.661764705882353	9.878378378378379	8.5	9.5	7.5	7.4	8	7	7369
873	TAX	tax	8.97923875432526	9.100346020761245	9.5	8.5	8.5	9.1	9.2	9	9114
874	CANDY	candy	6.2856	6.4739854318418315	5.2	6.5	4.5	4.6	5	3.9	402
875	SHOEMAKER	shoemaker	8.07346189164371	8.749614197530864	8.5	9.5	6.5	7.5	8	7	4517
876	ARCH	arch	7.679398148148148	8.583333333333334	8.5	8.5	7.5	8.1	8.3	8	3971
878	HELL	hell	6.363811728395062	7.3428571428571425	10.5	9.5	7.5	8.5	8.7	8	3112
879	COUGH	cough	5.994377162629758	6.736111111111111	6.5	8.5	3.5	5.4	6	5	1851
88	BEEHIVE	beehive	8.108108108108109	8.884615384615385	8.5	8.5	6.5	7.1	7.4	7	5449
880	REPEAT	repeat	6.058888888888888	6.704152249134948	7.5	8.5	4.5	6.9	7.1	6.5	2320
881	TAILOR	tailor	7.803030303030303	8.067567567567568	8.5	9.5	6.5	9	9.2	8.9	4371
882	PARROT	parrot	6.532258064516129	7.1	6.5	7.5	4.5	6.4	6.7	6	2535
883	TERMITE	termite	8.375	8.921682098765432	9.5	9.5	8.5	8.1	8.4	8	5521
884	SHARE	share	6.935483870967742	6.56712962962963	6.5	6.5	4.5	5.1	5.2	4.9	365
885	OPPOSITE	opposite	5.827422145328719	6.394813732651571	7.5	8.5	5.5	6.1	6.5	6	2617
886	PARAKEET	parakeet	7.457777777777778	7.94536271808999	8.5	9.5	6.5	8.5	9	8	3146
887	BITTER	bitter	8.28125	8.26388888888889	8.5	8.5	5.5	8.1	8.3	8	3773
888	POISONOUS	poisonous	7.0838264299802765	8.276315789473685	9.2	10.5	7.5	7.5	8	7	3262
889	FLAME	flame	6.155918367346938	6.708333333333333	6.5	7.5	5.5	6.1	6.4	6	2460
890	MULE	mule	6.432958477508651	7.007755102040816	7.5	7.5	6.5	7.1	7.3	7	5298
891	TIDE	tide	8.146193771626299	8.722222222222221	8.2	8.5	6.5	7.1	7.2	7	2466
892	TIME	time	5.640625	6.314285714285714	6.2	6.5	3.5	5.1	5.2	4.9	52
893	TIN (METAL)	tin	6.893939393939394	7.4636734693877544	6.5	6.5	5.5	6.7	7	6.5	1802
894	TOAD	toad	7.129032258064516	7.033966398831264	6.5	7.5	6.5	6.1	6.4	6	1422
895	TORTOISE	tortoise	6.740894901144641	7.37469387755102	7.5	9.5	6.5	8	8.4	7.9	1384
897	SWALLOW	swallow	5.966049382716049	6.959595959595959	7.5	8.5	5.2	6.1	6.3	5.9	1452
898	TRADE	trade	8.121913580246915	8.815558802045288	8.5	9.5	7.5	7.1	7.2	7	2098
899	PRESIDENT	president	7.41064453125	8.514285714285714	8.5	9.5	7.5	6.1	6.2	6	637
9	ANNOUNCE	announce	9.5	10.432432432432432	9.2	10.5	6.5	9	9.5	8.5	3412
90	INNOCENT	innocent	7.131848064280497	7.83464825772518	9.5	10.5	6.5	7.5	7.9	7	3843
900	TRAIN	train	5.71109693877551	6.529411764705882	5.2	6.5	3.5	5.1	5.2	4.9	588
904	BERRY	berry	6.5	7.46969696969697	5.2	6.5	4.5	5.1	5.2	4.9	2002
905	BORING	boring	7.102076124567474	7.216326530612244	7.5	8.5	5.5	6.4	6.6	6	1034
906	TREE	tree	5.276041666666667	5.468333333333334	5.2	5.5	3.5	4	4	4	101
908	DRUM	drum	5.3079561042524	6.087370242214533	5.2	6.5	3.5	5.2	5.4	4.9	1078
909	GARBAGE	garbage	6.4655172413793105	6.837006427915519	6.5	8.5	4.5	6	6.1	5	1508
910	DEATH	death	6.4026816608996535	6.978367346938775	8.5	9.5	5.2	6	6	5	1888
911	TEMPLE	temple	7.021990740740741	7.631848064280497	8.5	9.5	6.5	7.7	8	7.5	2310
912	COYOTE	coyote	8.008487654320987	8.598948060486522	9.5	10.5	8.5	8.5	9	8	2560
913	CROW	crow	6.753188775510204	6.9296875	7.5	7.5	5	6.1	6.2	6	1331
914	SCULPTOR	sculptor	10.1	10.9625	10.5	10.5	8.5	9.3	9.7	9	2694
915	SINK (BASIN)	washbasin	8.547479912344778	9.526315789473685	8.5	9.5	6.5	9.5	9.9	9	8530
916	LINEN	linen	8.421052631578947	9.197368421052632	9.5	10.5	8.5	9.1	9.4	9	5478
917	ORNAMENT	ornament	6.179398148148148	6.927319211102995	8.5	9.5	6.5	6.5	7	6	2275
919	CHILI PEPPER	chili	6.209677419354839	7.121212121212121	9.5	9.5	7.5	7.1	7.4	7	3297
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	7.422936449963477	7.860618014464167	7.5	8.5	5.5	7.1	7.3	6.9	3137
920	GRAPE	grape	5.333333333333333	5.7177734375	5.2	6.5	4.5	5	5.1	4.9	2612
921	VALLEY	valley	7.6288927335640135	8.477142857142857	7.5	8.5	5.2	7.1	7.3	7	1988
922	PEAR	pear	5.8115234375	6.30787037037037	6.5	6.5	4.5	6.1	6.2	5.9	1620
923	LOVE	love	5.671712802768166	6.0131578947368425	5.2	6.5	4.5	5.1	5.2	4.9	75
924	VEGETABLES	vegetable	6.629032258064516	6.846938775510204	6.5	7.5	4.5	5.1	5.3	4.9	2035
926	RICE	rice	6.28180737217598	6.879812695109261	5.2	6.5	3.5	5.5	5.7	4.9	1559
928	EMBRACE	hug	5.763888888888888	5.5654296875	5.2	5	3.5	4.6	5	3.9	359
930	VILLAGE	village	8.941176470588236	9.338235294117647	8.5	9.5	6.5	8.1	8.3	8	915
932	BARLEY	barley	8.93421052631579	10.027027027027026	10.5	10.5	8.5	10.5	11	10	5900
933	WALL (OF HOUSE)	wall	5.714285714285714	5.5957193816884665	5.2	6.5	3.5	4.5	5	4	578
934	BUFFALO	buffalo	7.1240234375	7.3389217619986855	8.5	9.5	6.5	7.1	7.4	7	3035
935	WAR	war	8.178459937565036	8.357698961937716	9.5	8.5	6.5	6.1	6.2	6	896
936	STALLION	stallion	8.68918918918919	9.621621621621621	10.5	10.5	8.5	9.5	10	9	6834
937	BIRD	bird	7.326086956521739	7.678571428571429	5.2	5.5	3.5	4.4	4.7	3.9	299
938	MARE	mare	9.014285714285714	10.058823529411764	8.5	9.5	6.5	9.5	10	9	8986
940	STRAIN	strain	8.432432432432432	8.68918918918919	9.5	10.5	7.5	9.5	10	9	4635
942	HONEY	honey	6.0244140625	6.440312213039485	6.2	7.5	4.5	5.1	5.2	4.9	480
943	WATERFALL	waterfall	6.270431588613407	6.839532871972318	7.5	8.5	6.5	7.1	7.4	7	1918
944	SALMON	salmon	6.946799307958478	8.162993572084481	8.5	9.5	6.5	9	9.2	8.9	2169
945	SPEAR	spear	7.828125	8.371428571428572	8.5	8.5	7.5	7.7	8	7.5	4172
